title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
IRW,Will Rogers,-97.60919952392571,35.35860061645499,50,#ff0000,#000000,0
ISN,Williston,-103.750999450683,48.25329971313472,50,#ff0000,#000000,0
ISO,Kinston,-77.5582962036132,35.37099838256832,50,#ff0000,#000000,0
IST,Istanbul,28.809700012207,40.96250152587891,50,#ff0000,#000000,0
ITO,Hilo,-155.011001586914,19.72130012512201,50,#ff0000,#000000,0
IWA,Willie,-111.651000976562,33.3031997680664,50,#ff0000,#000000,0
IWC,Kuga,132.147003173828,34.0794982910156,50,#ff0000,#000000,0
IWD,Ironwood,-90.1258010864257,46.53229904174801,50,#ff0000,#000000,0
JAN,Jackson,-90.1677017211914,32.50749969482421,50,#ff0000,#000000,0
JCT,Junction,-99.81749725341788,30.5979995727539,50,#ff0000,#000000,0
JDW,King Abdulaziz,39.16619873046899,21.679100036621,50,#ff0000,#000000,0
JEC,Miho,133.093994140625,35.53110122680658,50,#ff0000,#000000,0
JEN,Glen Rose,-97.877700805664,32.1595993041992,50,#ff0000,#000000,0
JLI,Julian,-116.585998535156,33.14049911499022,50,#ff0000,#000000,0
JNC,Grand Junction,-108.792999267578,39.0596008300781,50,#ff0000,#000000,0
JOT,Joliet,-88.31839752197259,41.54639816284181,50,#ff0000,#000000,0
JPU,Parkersburg,-81.37480163574212,39.44120025634761,50,#ff0000,#000000,0
JST,Johnstown,-78.8341979980468,40.31669998168938,50,#ff0000,#000000,0
KAD,Kadena,127.767997741699,26.3568000793457,50,#ff0000,#000000,0
KAE,Gangwon,128.753997802734,37.70059967041011,50,#ff0000,#000000,0
KAM,Khamis Mushait,42.79000091552729,18.2996997833251,50,#ff0000,#000000,0
KCC,Nagoya,136.914993286132,35.26530075073241,50,#ff0000,#000000,0
KEC,Kushimoto,135.794006347656,33.44770050048819,50,#ff0000,#000000,0
KEF,Keflavik,-22.6144008636474,63.9869003295898,50,#ff0000,#000000,0
KFA,Dammam,49.77870000000001,26.49750000000001,50,#ff0000,#000000,0
KIA,King Khaled,46.75939941406251,24.88610076904291,50,#ff0000,#000000,0
KIR,Kirn,7.369579792022707,49.85020065307612,50,#ff0000,#000000,0
KMC,Komatsu,136.404998779296,36.3964004516601,50,#ff0000,#000000,0
KMC,King Khaled Military City,45.55680084228509,27.8794994354248,50,#ff0000,#000000,0
KOA,Kona,-156.044920278,19.71723888890001,50,#ff0000,#000000,0
KOK,Koksy,2.651669979095463,51.09469985961909,50,#ff0000,#000000,0
KPO,Pohang,129.473999023437,35.9775009155273,50,#ff0000,#000000,0
KUZ,Kunsan,126.611000061035,35.91040039062501,50,#ff0000,#000000,0
KXC,Kumejima,126.72200012207,26.37190055847157,50,#ff0000,#000000,0
LAA,Lamar,-102.688003540039,38.19710159301748,50,#ff0000,#000000,0
LAL,Lakeland,-82.0139007568359,27.98620033264161,50,#ff0000,#000000,0
LAN,Lansing,-84.69770050048818,42.7173995971679,50,#ff0000,#000000,0
LAR,Laramie,-105.721000671386,41.33789825439449,50,#ff0000,#000000,0
LAS,Las Vegas,-115.160003662109,36.0797004699707,50,#ff0000,#000000,0
LAX,Los Angeles,-118.431999206542,33.93310165405269,50,#ff0000,#000000,0
LBB,Lubbock,-101.914001464843,33.7048988342285,50,#ff0000,#000000,0
LBF,North Platte,-100.747001647949,41.04859924316402,50,#ff0000,#000000,0
LBL,Liberal,-100.971000671386,37.0443992614746,50,#ff0000,#000000,0
LBV,La Belle,-81.3914031982421,26.82819938659661,50,#ff0000,#000000,0
LBY,Eaton,-89.33760070800778,31.41869926452631,50,#ff0000,#000000,0
LCC,Lecce,18.13069915771479,40.2484016418457,50,#ff0000,#000000,0
LCH,Lake Charles,-93.105598449707,30.1415004730224,50,#ff0000,#000000,0
LCU,Lucin,-113.841003417968,41.36299896240231,50,#ff0000,#000000,0
LDK,Crimson,-87.5369033813476,33.2588996887207,50,#ff0000,#000000,0
LDN,Linden,-78.2055969238281,38.85440063476559,50,#ff0000,#000000,0
LEV,Leeville,-90.10399627685541,29.17519950866691,50,#ff0000,#000000,0
LFK,Lufkin,-94.7170028686523,31.1623992919921,50,#ff0000,#000000,0
LFT,Lafayette,-91.9925994873046,30.19379997253409,50,#ff0000,#000000,0
LGC,Lagrange,-85.20619964599611,33.0490989685058,50,#ff0000,#000000,0
LHS,Lake Hughes,-118.577003479003,34.68299865722651,50,#ff0000,#000000,0
LHY,Lake Henry,-75.4825973510742,41.47579956054678,50,#ff0000,#000000,0
LIB,Liberty,-79.6126022338867,35.8115997314453,50,#ff0000,#000000,0
LIH,Lihue,-159.337997436523,21.9652996063232,50,#ff0000,#000000,0
LIN,Linden,-121.003997802734,38.07460021972651,50,#ff0000,#000000,0
LIT,Little Rock,-92.18049621582028,34.67770004272462,50,#ff0000,#000000,0
LKV,Lakeview,-120.507003784179,42.49280166625969,50,#ff0000,#000000,0
LLC,Lovelock,-118.578002929687,40.12490081787101,50,#ff0000,#000000,0
LLO,Llano,-98.7873992919921,30.7963008880615,50,#ff0000,#000000,0
LMN,Lamoni,-93.96759796142571,40.59669876098632,50,#ff0000,#000000,0
LMT,Klamath Falls,-121.727996826171,42.15309906005849,50,#ff0000,#000000,0
LNK,Lincoln,-96.7419967651367,40.9238014221191,50,#ff0000,#000000,0
LNY,Lanai,-156.968994140625,20.76449966430663,50,#ff0000,#000000,0
LOA,Leona,-95.9680023193359,31.12400054931641,50,#ff0000,#000000,0
LOZ,London,-84.1100997924804,37.0331001281738,50,#ff0000,#000000,0
LRD,Laredo,-99.41770172119142,27.47870063781728,50,#ff0000,#000000,0
LRP,Lancaster,-76.29129791259761,40.11999893188473,50,#ff0000,#000000,0
LTS,Altus,-99.2712020874023,34.66289901733391,50,#ff0000,#000000,0
LTV,Makhado,29.6863994598388,-23.15850067138668,50,#ff0000,#000000,0
LVL,Lawrenceville,-77.90299987792959,36.81800079345702,50,#ff0000,#000000,0
LVM,Livingston,-110.442001342773,45.70249938964839,50,#ff0000,#000000,0
LVT,Livingston,-85.1666030883789,36.58459854125969,50,#ff0000,#000000,0
LVZ,Wilkes-Barre,-75.6894989013671,41.2728004455566,50,#ff0000,#000000,0
LWT,Lewistown,-109.606002807617,47.05300140380849,50,#ff0000,#000000,0
LWV,Langebaanweg,18.16390037536623,-32.9828987121582,50,#ff0000,#000000,0
LYH,Lynchburg,-79.2365036010742,37.2546005249023,50,#ff0000,#000000,0
LZZ,Lampasas,-98.14189910888672,31.18549919128409,50,#ff0000,#000000,0
MA,Al Dhafra,54.54539871215819,24.24679946899409,50,#ff0000,#000000,0
MAF,Midland,-102.190002441406,32.0093002319335,50,#ff0000,#000000,0
MAI,Marianna,-85.1244964599609,30.78619956970209,50,#ff0000,#000000,0
MAP,Maples,-91.78859710693358,37.59080123901364,50,#ff0000,#000000,0
MAR,Maracaibo,-71.7128982543945,10.58419990539551,50,#ff0000,#000000,0
MAW,Malden,-89.9113998413086,36.55509948730459,50,#ff0000,#000000,0
MCB,Mc Comb,-90.2582015991211,31.30450057983391,50,#ff0000,#000000,0
MCG,Mcgrath,-155.61099243164,62.95100021362298,50,#ff0000,#000000,0
MCI,Kansas City,-94.7370986938476,39.28530120849599,50,#ff0000,#000000,0
MCN,Macon,-83.64720153808588,32.6912002563476,50,#ff0000,#000000,0
MCW,Mason City,-93.3299026489257,43.09469985961908,50,#ff0000,#000000,0
MEI,Meridian,-88.8042984008789,32.37850189208977,50,#ff0000,#000000,0
MEM,Memphis,-89.9832000732421,35.01509857177727,50,#ff0000,#000000,0
MEV,Bronkhorstspruit,28.56130027770991,-25.79089927673339,50,#ff0000,#000000,0
MFD,Mansfield,-82.5910034179687,40.8685989379882,50,#ff0000,#000000,0
MGM,Montgomery,-86.3197021484375,32.2223014831543,50,#ff0000,#000000,0
MGW,Morgantown,-79.8603973388671,39.55670166015621,50,#ff0000,#000000,0
MIP,Milton,-76.66529846191402,41.02339935302729,50,#ff0000,#000000,0
MIS,Misawa,141.380996704101,40.70380020141599,50,#ff0000,#000000,0
MKG,Muskegon,-86.03929901123041,43.16930007934569,50,#ff0000,#000000,0
MKK,Molokai,-157.167007446289,21.13809967041011,50,#ff0000,#000000,0
MLC,Mc Alester,-95.78230285644531,34.84949874877928,50,#ff0000,#000000,0
MLF,Milford,-113.013000488281,38.36040115356439,50,#ff0000,#000000,0
MLS,Miles City,-105.954002380371,46.38219833374021,50,#ff0000,#000000,0
MLU,Monroe,-92.0360031127929,32.51689910888669,50,#ff0000,#000000,0
MMJ,Montour,-80.1939010620117,40.48820114135739,50,#ff0000,#000000,0
MMM,Mormon Mesa,-114.277000427246,36.76929855346678,50,#ff0000,#000000,0
MMT,Mc Entire,-80.8023986816406,33.92409896850581,50,#ff0000,#000000,0
MOT,Minot,-101.287002563476,48.2602996826171,50,#ff0000,#000000,0
MQO,Morro Bay,-120.76000213623,35.25230026245111,50,#ff0000,#000000,0
MQP,Millsap,-97.99739837646482,32.72620010375973,50,#ff0000,#000000,0
MRB,Martinsburg,-77.8483963012695,39.38560104370112,50,#ff0000,#000000,0
MRH,Masirah Island,58.89609909057613,20.67440032958979,50,#ff0000,#000000,0
MSL,Muscle Shoals,-87.49150085449212,34.70690155029293,50,#ff0000,#000000,0
MSN,Madison,-89.3396987915039,43.14479827880853,50,#ff0000,#000000,0
MSS,Massena,-74.7227020263671,44.91439819335928,50,#ff0000,#000000,0
MTU,Myton,-110.12799835205,40.14920043945311,50,#ff0000,#000000,0
MVA,Mina,-118.032997131347,38.5652999877929,50,#ff0000,#000000,0
MVC,Monroeville,-87.352798461914,31.46039962768549,50,#ff0000,#000000,0
MXE,Modena,-75.6707992553711,39.91809844970699,50,#ff0000,#000000,0
MXW,Maxwell,-122.22200012207,39.31760025024409,50,#ff0000,#000000,0
MYC,Miyako Jima,125.301002502441,24.78599929809569,50,#ff0000,#000000,0
MZB,Mission Bay,-117.224998474121,32.78219985961907,50,#ff0000,#000000,0
MZV,Moline,-90.63809967041011,41.32109832763667,50,#ff0000,#000000,0
NEJ,Nejran,44.415599822998,17.6068992614746,50,#ff0000,#000000,0
NGP,Truax,-97.2947006225586,27.6863002777099,50,#ff0000,#000000,0
NHC,Naha,127.642997741699,26.20849990844719,50,#ff0000,#000000,0
NJC,Niijima,139.27099609375,34.34809875488283,50,#ff0000,#000000,0
NPH,Pohang (Navy),129.408996582031,35.986400604248,50,#ff0000,#000000,0
NSA,Nisa,-7.91472005844116,39.56470108032219,50,#ff0000,#000000,0
NTM,Nattenheim,6.531789779663089,50.0158996582031,50,#ff0000,#000000,0
OAK,Oakland,-122.223999023437,37.7258987426757,50,#ff0000,#000000,0
OAL,Coaldale,-117.769996643066,38.00329971313472,50,#ff0000,#000000,0
OBH,Wolbach,-98.3535995483398,41.3757019042968,50,#ff0000,#000000,0
OBV,Overberg,20.24710083007811,-34.55609893798819,50,#ff0000,#000000,0
OCF,Ocala,-82.2263031005859,29.17749977111811,50,#ff0000,#000000,0
OCN,Oceanside,-117.417999267578,33.24060058593752,50,#ff0000,#000000,0
OCS,Rock Springs,-109.014999389648,41.59019851684568,50,#ff0000,#000000,0
ODF,Foothills,-83.2976989746093,34.69589996337889,50,#ff0000,#000000,0
ODI,Nodine,-91.4675979614257,43.9123992919921,50,#ff0000,#000000,0
ODK,Kodiak,-152.33999633789,57.7750015258789,50,#ff0000,#000000,0
OED,Rogue Valley,-122.91300201416,42.47959899902342,50,#ff0000,#000000,0
OGD,Ogden,-112.097999572753,41.2240982055664,50,#ff0000,#000000,0
OGG,Maui,-156.421005249023,20.90649986267088,50,#ff0000,#000000,0
OH,Ohakea,175.391998291015,-40.2095985412597,50,#ff0000,#000000,0
OJC,Onjuku,140.371002197265,35.18349838256829,50,#ff0000,#000000,0
OKC,Okayama,134.014999389648,34.67139816284182,50,#ff0000,#000000,0
OKK,Kokomo,-86.0579986572265,40.52780151367179,50,#ff0000,#000000,0
OKW,Brookwood,-87.25000000000001,33.23960113525391,50,#ff0000,#000000,0
OLM,Olympia,-122.902000427246,46.97159957885741,50,#ff0000,#000000,0
OMD,Omidiyeh,49.5052986145019,30.851900100708,50,#ff0000,#000000,0
OMN,Ormond Beach,-81.1127014160156,29.30330085754388,50,#ff0000,#000000,0
ONC,Erabu,128.699005126953,27.43289947509758,50,#ff0000,#000000,0
ONL,O'Neill,-98.686897277832,42.4705009460449,50,#ff0000,#000000,0
ONM,Socorro,-106.819999694824,34.33890151977528,50,#ff0000,#000000,0
ONP,Newport,-124.060997009277,44.57540130615228,50,#ff0000,#000000,0
OOD,Woodstown,-75.3030014038086,39.63600158691399,50,#ff0000,#000000,0
OOM,Hoosier,-86.6129989624023,39.14379882812501,50,#ff0000,#000000,0
ORF,Norfolk,-76.2003021240234,36.8918991088867,50,#ff0000,#000000,0
ORL,Orlando,-81.3349990844726,28.54269981384269,50,#ff0000,#000000,0
ORT,Northway,-141.912994384765,62.94720077514641,50,#ff0000,#000000,0
OSH,Oshkosh,-88.5559005737304,43.99039840698238,50,#ff0000,#000000,0
OSI,Woodside,-122.28099822998,37.39250183105459,50,#ff0000,#000000,0
OSN,Osan,127.029998779296,37.09189987182612,50,#ff0000,#000000,0
OSW,Oswego,-95.20359802246091,37.15750122070308,50,#ff0000,#000000,0
OTH,North Bend,-124.167999267578,43.41550064086909,50,#ff0000,#000000,0
OTT,Nottingham,-76.7446975708007,38.7058982849121,50,#ff0000,#000000,0
OVR,Omaha,-95.73670196533199,41.16730117797851,50,#ff0000,#000000,0
PBI,Palm Beach,-80.0865020751953,26.6800994873046,50,#ff0000,#000000,0
PDT,Pendleton,-118.939002990722,45.69839859008779,50,#ff0000,#000000,0
PDZ,Paradise,-117.529998779296,33.91830062866211,50,#ff0000,#000000,0
PER,Pioneer,-97.1601028442382,36.74649810791009,50,#ff0000,#000000,0
PFN,Panama City,-85.68090057373041,30.21619987487792,50,#ff0000,#000000,0
PGO,Rich Mountain,-94.6090011596679,34.68050003051749,50,#ff0000,#000000,0
PGS,Peach Springs,-113.543998718261,35.62469863891601,50,#ff0000,#000000,0
PGY,Poggi,-116.978996276855,32.61029815673818,50,#ff0000,#000000,0
PHK,Pahokee,-80.69139862060538,26.78269958496092,50,#ff0000,#000000,0
PIA,Peoria,-89.7928009033203,40.68009948730459,50,#ff0000,#000000,0
PIE,St Petersburg,-82.6843032837,27.90780067439991,50,#ff0000,#000000,0
PIH,Pocatello,-112.652000427246,42.8703994750976,50,#ff0000,#000000,0
PIR,Pierre,-100.16300201416,44.39450073242179,50,#ff0000,#000000,0
PKE,Parker,-114.681999206542,34.1020011901855,50,#ff0000,#000000,0
PLB,Plattsburgh,-73.5226974487304,44.68489837646479,50,#ff0000,#000000,0
PLN,Pellston,-84.66410064697259,45.6305999755859,50,#ff0000,#000000,0
PMD,Palmdale,-118.064002990722,34.6314010620117,50,#ff0000,#000000,0
PNH,Panhandle,-101.698997497558,35.23509979248041,50,#ff0000,#000000,0
PNZ,Ponza,12.95750045776362,40.91189956665032,50,#ff0000,#000000,0
POM,Pomona,-117.787002563476,34.07839965820308,50,#ff0000,#000000,0
PRB,Paso Robles,-120.626998901367,35.67240142822259,50,#ff0000,#000000,0
PSA,Prince Sultan,47.5833015441894,24.07390022277827,50,#ff0000,#000000,0
PSB,Philipsburg,-77.9926986694336,40.91630172729489,50,#ff0000,#000000,0
PSI,Pontiac,-83.5327987670898,42.7009010314941,50,#ff0000,#000000,0
PSK,Pulaski,-80.7128982543945,37.08769989013668,50,#ff0000,#000000,0
PSM,Pease,-70.8320007324218,43.0844993591308,50,#ff0000,#000000,0
PSN,Busan,129,35.1234016418457,50,#ff0000,#000000,0
PSP,Palm Springs,-116.430000305175,33.86999893188471,50,#ff0000,#000000,0
PSX,Palacios,-96.3061981201171,28.76440048217769,50,#ff0000,#000000,0
PTW,Pottstown,-75.560302734375,40.22230148315431,50,#ff0000,#000000,0
PUB,Pueblo,-104.429000854492,38.29430007934568,50,#ff0000,#000000,0
PVD,Providence,-71.4296035766601,41.72430038452142,50,#ff0000,#000000,0
PWE,Pawnee City,-96.20629882812501,40.20040130615228,50,#ff0000,#000000,0
PXN,Panoche,-120.778999328613,36.71549987792961,50,#ff0000,#000000,0
PXR,Phoenix,-111.970001220703,33.43299865722651,50,#ff0000,#000000,0
PXT,Patuxent,-76.40019989013669,38.28779983520497,50,#ff0000,#000000,0
PXV,Pocket City,-87.7623977661132,37.92829895019531,50,#ff0000,#000000,0
PYE,Point Reyes,-122.86799621582,38.0797996520996,50,#ff0000,#000000,0
PZD,Pecan,-84.293098449707,31.65519905090331,50,#ff0000,#000000,0
RAP,Rapid City,-103.012001037597,43.97600173950191,50,#ff0000,#000000,0
RAS,Ras Mishab,48.61470031738282,28.07789993286132,50,#ff0000,#000000,0
RAV,Ravine,-76.5994033813476,40.55339813232419,50,#ff0000,#000000,0
RBL,Red Bluff,-122.236000061035,40.09889984130852,50,#ff0000,#000000,0
RBV,Robbinsville,-74.495002746582,40.2024002075195,50,#ff0000,#000000,0
RDU,Raleigh-Durham,-78.7833023071289,35.87250137329099,50,#ff0000,#000000,0
REM,Reims,4.04536008834838,49.31159973144533,50,#ff0000,#000000,0
REO,Rome,-117.86799621582,42.59049987792961,50,#ff0000,#000000,0
RHI,Rhinelander,-89.4578018188476,45.6338005065918,50,#ff0000,#000000,0
RIC,Richmond,-77.3202972412109,37.5023002624511,50,#ff0000,#000000,0
RID,Richmond,-84.8387985229492,39.75510025024408,50,#ff0000,#000000,0
RIM,Rimini,12.61660003662103,44.01520156860351,50,#ff0000,#000000,0
RIY,Riyadh,46.72069931030271,24.71759986877443,50,#ff0000,#000000,0
RMG,Rome,-85.119400024414,34.16260147094719,50,#ff0000,#000000,0
RND,Randolph,-98.28520202636712,29.51919937133782,50,#ff0000,#000000,0
ROA,Roanoke,-80.07039642333982,37.34339904785152,50,#ff0000,#000000,0
ROC,Rochester,-77.673599243164,43.12070083618161,50,#ff0000,#000000,0
ROD,Rosewood,-84.043098449707,40.28779983520501,50,#ff0000,#000000,0
RQZ,Rocket,-86.63390350341791,34.7971000671386,50,#ff0000,#000000,0
RRS,Wiregrass,-85.4311981201171,31.2844009399414,50,#ff0000,#000000,0
RSG,Rocksprings,-100.300003051757,30.01460075378411,50,#ff0000,#000000,0
RSK,Rattlesnake,-108.098999023437,36.74840164184572,50,#ff0000,#000000,0
RSW,Lee Co,-81.77580261230462,26.52989959716789,50,#ff0000,#000000,0
RZC,Razorback,-94.1213989257812,36.24639892578117,50,#ff0000,#000000,0
RZS,San Marcus,-119.771003723144,34.50949859619139,50,#ff0000,#000000,0
SAC,Sacramento,-121.552001953125,38.44359970092768,50,#ff0000,#000000,0
SAF,Santa Fe,-106.065002441406,35.5405006408691,50,#ff0000,#000000,0
SAR,Sarajevo,18.33410072326661,43.82479858398427,50,#ff0000,#000000,0
SAT,San Antonio,-98.46130371093751,29.64399909973138,50,#ff0000,#000000,0
SAU,Sausalito,-122.523002624511,37.8553009033203,50,#ff0000,#000000,0
SAV,Savannah,-81.19909667968749,32.14630126953121,50,#ff0000,#000000,0
SAX,Sparta,-74.53829956054682,41.06750106811521,50,#ff0000,#000000,0
SBV,South Boston,-79.0145034790039,36.6749992370605,50,#ff0000,#000000,0
SBY,Salisbury,-75.5105972290039,38.3450012207031,50,#ff0000,#000000,0
SDO,Sod House,-118.035003662109,41.40710067749018,50,#ff0000,#000000,0
SDZ,Sandhills,-79.58799743652341,35.2154006958007,50,#ff0000,#000000,0
SEA,Seattle,-122.309997558593,47.43539810180656,50,#ff0000,#000000,0
SEG,Selinsgrove,-76.8840026855468,40.79079818725581,50,#ff0000,#000000,0
SEL,Anyang,126.929000854492,37.41389846801748,50,#ff0000,#000000,0
SFL,Salt Flat,-105.086997985839,31.74810028076169,50,#ff0000,#000000,0
SGD,Scaggs Island,-122.373001098632,38.17940139770499,50,#ff0000,#000000,0
SGF,Springfield,-93.33399963378899,37.35589981079103,50,#ff0000,#000000,0
SHA,Sharurah,47.13389968872071,17.4701995849609,50,#ff0000,#000000,0
SHB,Shelbyville,-85.82430267333979,39.63259887695311,50,#ff0000,#000000,0
SHR,Sheridan,-107.060997009277,44.84230041503901,50,#ff0000,#000000,0
SIA,Shaikh Isa,50.59049987792962,25.92180061340328,50,#ff0000,#000000,0
SIE,Sea Isle,-74.8003005981445,39.09550094604489,50,#ff0000,#000000,0
SJI,Semmes,-88.35929870605462,30.72599983215328,50,#ff0000,#000000,0
SJN,St Johns,-109.143997192382,34.42409896850581,50,#ff0000,#000000,0
SJT,San Angelo,-100.455001831054,31.37499999999999,50,#ff0000,#000000,0
SJU,San Juan,-65.989501953125,18.44630050659171,50,#ff0000,#000000,0
SKR,Skrydstrup,9.214059829711916,55.2289009094238,50,#ff0000,#000000,0
SLI,Seal Beach,-118.055000305175,33.78329849243159,50,#ff0000,#000000,0
SLN,Salina,-97.6213989257812,38.92509841918941,50,#ff0000,#000000,0
SLT,Slate Run,-77.97010040283199,41.51279830932609,50,#ff0000,#000000,0
SNS,Salinas,-121.602996826171,36.66379928588862,50,#ff0000,#000000,0
SNY,Sidney,-102.983001708984,41.09669876098631,50,#ff0000,#000000,0
SOK,South Kauai,-159.529006958007,21.90040016174309,50,#ff0000,#000000,0
SOT,Snowbird,-83.05239868164058,35.79010009765618,50,#ff0000,#000000,0
SPA,Spartanburg,-81.9271011352539,35.0336990356445,50,#ff0000,#000000,0
SPI,Spinner,-89.67769622802729,39.83969879150391,50,#ff0000,#000000,0
SPS,Wichita Falls,-98.59349822998041,33.98730087280271,50,#ff0000,#000000,0
SQS,Sidon,-90.27729797363278,33.46390151977531,50,#ff0000,#000000,0
SRA,Sintra,-9.3400001525879,38.8292007446289,50,#ff0000,#000000,0
SRQ,Sarasota,-82.5542984008789,27.39780044555662,50,#ff0000,#000000,0
SSI,Brunswick,-81.4459991455078,31.05050086975089,50,#ff0000,#000000,0
SSO,San Simon,-109.263000488281,32.26919937133781,50,#ff0000,#000000,0
SSR,Sisters Island,-135.259002685546,58.17770004272462,50,#ff0000,#000000,0
STE,Stevens Point,-89.5306015014648,44.54320144653322,50,#ff0000,#000000,0
STJ,St.jJseph,-94.9252014160156,39.9606018066406,50,#ff0000,#000000,0
STL,St Louis,-90.4823989868164,38.86069869995112,50,#ff0000,#000000,0
STV,Stonewall,-98.7058029174804,30.20680046081539,50,#ff0000,#000000,0
SUC,Shimizu,132.996994018554,32.75600051879881,50,#ff0000,#000000,0
SUG,Sugarloaf Mt,-82.26860046386709,35.40650177001951,50,#ff0000,#000000,0
SUX,Sioux City,-96.32360076904288,42.34450149536131,50,#ff0000,#000000,0
SVC,Silver City,-108.161003112792,32.63769912719719,50,#ff0000,#000000,0
SVM,Salem,-83.5941009521484,42.4089012145996,50,#ff0000,#000000,0
SWL,Snow Hill,-75.4638977050781,38.05659866332998,50,#ff0000,#000000,0
SXC,Santa Catalina,-118.419998168945,33.37509918212889,50,#ff0000,#000000,0
SYA,Shemya,174.0619964599601,52.71829986572261,50,#ff0000,#000000,0
SYO,Sayre,-99.63529968261709,35.34519958496089,50,#ff0000,#000000,0
SYR,Syracuse,-76.2045974731445,43.1604995727539,50,#ff0000,#000000,0
SZW,Seminole,-84.3740005493164,30.55620002746581,50,#ff0000,#000000,0
TAS,Taos,-105.90599822998,36.60879898071281,50,#ff0000,#000000,0
TAU,Taunus,8.162520408630382,50.25049972534181,50,#ff0000,#000000,0
TAY,Taylor,-82.55290222167959,30.50460052490228,50,#ff0000,#000000,0
TBC,Tuba City,-111.269996643066,36.12129974365229,50,#ff0000,#000000,0
TBD,Tibby,-90.8291015625,29.66430091857911,50,#ff0000,#000000,0
TBE,Tobe,-103.599998474121,37.25870132446283,50,#ff0000,#000000,0
TBK,Tabuk,36.60699844360352,28.3673000335693,50,#ff0000,#000000,0
TBZ,Tabriz,46.23089981079102,38.13909912109371,50,#ff0000,#000000,0
TCC,Tucumcari,-103.598999023437,35.1820983886718,50,#ff0000,#000000,0
TCH,Wasatch,-111.9820022583,40.85029983520498,50,#ff0000,#000000,0
TCM,Mcchord,-122.474998474121,47.14770126342772,50,#ff0000,#000000,0
TCS,Truth Or Consequences,-107.28099822998,33.28250122070311,50,#ff0000,#000000,0
TDT,Tidioute,-79.4172973632812,41.7130012512207,50,#ff0000,#000000,0
TFD,Stanfield,-111.908996582031,32.88589859008779,50,#ff0000,#000000,0
TGO,Tango,9.259209632873526,48.61840057373043,50,#ff0000,#000000,0
TGU,Dalsung,128.591003417968,35.81000137329103,50,#ff0000,#000000,0
THS,St Thomas,-77.95089721679682,39.93320083618158,50,#ff0000,#000000,0
THT,Thule,-68.23919677734368,76.54239654541011,50,#ff0000,#000000,0
THX,Three Rivers,-98.15049743652341,28.50499916076661,50,#ff0000,#000000,0
TIC,Chinen,127.801002502441,26.16090011596672,50,#ff0000,#000000,0
TIF,Taif,40.54719924926749,21.48649978637692,50,#ff0000,#000000,0
TKO,Mankato,-98.26000213623038,39.80640029907219,50,#ff0000,#000000,0
TMR,Thumrait,54.02569961547852,17.6681995391845,50,#ff0000,#000000,0
TNN,Shikang,120.206001281738,23.13559913635249,50,#ff0000,#000000,0
TNP,Twentynine Palms,-115.769996643066,34.11220169067381,50,#ff0000,#000000,0
TNV,Navasota,-96.0581970214843,30.28849983215329,50,#ff0000,#000000,0
TON,Tyrone,-78.331298828125,40.7350997924804,50,#ff0000,#000000,0
TOP,Topeka,-95.5491027832031,39.13710021972652,50,#ff0000,#000000,0
TOU,Tatoosh,-124.626998901367,48.29990005493158,50,#ff0000,#000000,0
TOY,Troy,-89.9186019897461,38.73920059204101,50,#ff0000,#000000,0
TPH,Tonopah,-117.033996582031,38.03070068359369,50,#ff0000,#000000,0
TRM,Thermal,-116.160003662109,33.62810134887689,50,#ff0000,#000000,0
TRP,Trapani,12.5131998062133,37.89599990844722,50,#ff0000,#000000,0
TSC,Tokushima,134.610000610351,34.13000106811521,50,#ff0000,#000000,0
TTH,Terre Haute,-87.24900054931642,39.48899841308591,50,#ff0000,#000000,0
TUL,Tulsa,-95.78810119628902,36.19630050659181,50,#ff0000,#000000,0
TUS,Tucson,-110.915000915527,32.09519958496091,50,#ff0000,#000000,0
TUT,Pago Pago,-170.70799255371,-14.33259963989249,50,#ff0000,#000000,0
TVC,Traverse City,-85.55000305175778,44.66790008544919,50,#ff0000,#000000,0
TWF,Twin Falls,-114.488998413085,42.47990036010738,50,#ff0000,#000000,0
TXC,Thurman,-103.21499633789,39.69829940795891,50,#ff0000,#000000,0
TXK,Texarkana,-94.0731964111328,33.51390075683592,50,#ff0000,#000000,0
TXO,Texico,-102.83999633789,34.4950981140136,50,#ff0000,#000000,0
TYI,Tar River,-77.7037963867187,35.97669982910151,50,#ff0000,#000000,0
TZC,Takamatsu,133.953002929687,34.32640075683589,50,#ff0000,#000000,0
UCA,Utica,-75.16449737548821,43.02650070190432,50,#ff0000,#000000,0
UIN,Quincy,-91.2788009643554,39.84790039062499,50,#ff0000,#000000,0
UKN,Waukon,-91.5373992919921,43.28010177612298,50,#ff0000,#000000,0
UKW,Bowie,-97.82129669189449,33.53590011596679,50,#ff0000,#000000,0
UNZ,Nimitz,144.733001708984,13.45450019836422,50,#ff0000,#000000,0
UPP,Upolu Point,-155.843002319335,20.20050048828118,50,#ff0000,#000000,0
VAD,Moody,-83.19339752197259,30.96010017395012,50,#ff0000,#000000,0
VAN,Vance,-80.44860076904291,33.4748001098632,50,#ff0000,#000000,0
VBI,Sioux Narrows,-94.0466995239257,49.4766998291015,50,#ff0000,#000000,0
VBT,Butterworth,100.393997192382,5.47630977630615,50,#ff0000,#000000,0
VCN,Cedar Lake,-74.96710205078121,39.5377006530761,50,#ff0000,#000000,0
VFL,Horta,-28.62360000610351,38.51940155029293,50,#ff0000,#000000,0
